StockCode,Description,Degree,PageRank,BetweennessCentrality,Community
21439,BASKET OF TOADSTOOLS,7,0.000154,0.0,3
21541,DINOSAURS WATER TRANSFER TATTOOS ,8,0.000154,0.0,1
84559A,3D SHEET OF DOG STICKERS,3,0.000154,0.0,64
84508C,BLUE CIRCLES DESIGN TEDDY,1,0.000154,0.0,2
23391, I LOVE LONDON MINI BACKPACK,7,0.000154,0.0,1
21126,SET OF 6 GIRLS CELEBRATION CANDLES,11,0.000153,0.0,1
22428,ENAMEL FIRE BUCKET CREAM,15,0.000153,0.0,0
23365,SET 12 COLOUR PENCILS LOVE LONDON,5,0.000153,0.0,10
22038,BOTANICAL LAVENDER GIFT WRAP ,3,0.000153,0.0,21
85124C,GREEN JUICY FRUIT PHOTO FRAME,5,0.000153,0.0,65
82615,PINK MARSHMALLOW SCARF KNITTING KIT,10,0.000152,0.0,2
20748,KENSINGTON COFFEE SET,5,0.000152,0.0,0
15034,PAPER POCKET TRAVELING FAN ,11,0.000152,0.0,2
16011,ANIMAL STICKERS,8,0.000152,0.0,1
84596L,BISCUITS SMALL BOWL LIGHT BLUE,4,0.000152,0.0,2
22778,GLASS CLOCHE SMALL,14,0.000151,0.0,0
22873,NUMBER TILE COTTAGE GARDEN 5,1,0.000151,0.0,14
22204,MILK PAN BLUE RETROSPOT,5,0.000151,0.0,1
22715,CARD WEDDING DAY,12,0.000151,0.0,1
21424,WOODLAND STORAGE BOX LARGE ,4,0.000151,0.0,1
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,7,0.000151,0.0,1
23475,WOODLAND SMALL PINK FELT HEART,2,0.000151,0.0,96
21146,ANTIQUE GLASS RIDGED HANGING BALL,6,0.000151,0.0,0
84985A,SET OF 72 GREEN PAPER DOILIES,12,0.000151,0.0,1
23498,CLASSIC BICYCLE CLIPS ,8,0.00015,0.0,0
23132,SMALL IVORY HEART WALL ORGANISER,15,0.00015,0.0,0
21015,DARK BIRD HOUSE TREE DECORATION,7,0.00015,0.0,0
22797,CHEST OF DRAWERS GINGHAM HEART ,17,0.00015,0.0,0
21358,TOAST ITS - HAPPY BIRTHDAY,7,0.00015,0.0,2
22190,LOCAL CAFE MUG,12,0.00015,0.0,1
22136,LOVE HEART SOCK HANGER,14,0.00015,0.0,1
22814,CARD PARTY GAMES ,10,0.00015,0.0,1
21503,TOYBOX  WRAP ,9,0.00015,0.0,1
22653,BUTTON BOX ,10,0.000149,0.0,8
16015,MEDIUM CHINESE STYLE SCISSOR,8,0.000149,0.0,8
84459A,PINK METAL CHICKEN HEART ,7,0.000149,0.0,3
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",2,0.000149,0.0,2
21189,WHITE HONEYCOMB PAPER GARLAND ,4,0.000149,0.0,0
79342B,BROWN FLOWER LIGHTS,4,0.000149,0.0,2
21692,SILVER LATTICE VANILLA CANDLE POT,7,0.000149,0.0,8
21675,BUTTERFLIES STICKERS,7,0.000149,0.0,1
16236,KITTY PENCIL ERASERS,5,0.000148,0.0,1
21828,EIGHT PIECE SNAKE  SET,8,0.000148,0.0,1
21581,SKULLS  DESIGN  COTTON TOTE BAG,9,0.000148,0.0,1
35951,FOLKART BAUBLE CHRISTMAS DECORATION,2,0.000148,0.0,60
23380,PACK OF 12 VINTAGE DOILY TISSUES,3,0.000148,0.00129,58
21991,BOHEMIAN COLLAGE STATIONERY SET,3,0.000148,0.0,5
22944,CHRISTMAS METAL POSTCARD WITH BELLS,8,0.000148,0.0,0
22496,SET OF 2 ROUND TINS DUTCH CHEESE,8,0.000147,0.0,4
22217,T-LIGHT HOLDER HANGING LACE,16,0.000147,0.0,0
23432,PRETTY HANGING QUILTED HEARTS,2,0.000147,0.0,90
22306,SILVER MUG BONE CHINA TREE OF LIFE,13,0.000147,0.0,0
23003,TRAVEL CARD WALLET VINTAGE ROSE ,5,0.000147,0.0,2
85124B,BLUE JUICY FRUIT PHOTO FRAME,4,0.000147,0.0,65
23379,PACK OF 12 RED APPLE TISSUES,1,0.000146,0.0,58
21705,BAG 500g SWIRLY MARBLES,15,0.000146,0.0,1
22650,CERAMIC PIRATE CHEST MONEY BANK,16,0.000146,0.0,1
23255,CHILDRENS CUTLERY CIRCUS PARADE,12,0.000146,0.0,1
20936,FORKED CACTUS CANDLE,3,0.000146,0.0,2
22532,MAGIC DRAWING SLATE LEAP FROG ,6,0.000146,0.0,1
21556,CERAMIC STRAWBERRY MONEY BOX,16,0.000146,0.0,1
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,11,0.000145,0.0,0
21088,SET/6 FRUIT SALAD PAPER CUPS,3,0.000145,0.0,1
84219,BOX/12 MOTHER & CHICK IN BASKET/BOW,2,0.000145,0.0,3
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,4,0.000145,0.000645,36
21012,ANTIQUE ALL GLASS CANDLESTICK,13,0.000144,0.0,8
82607E,GLASS BONBON JAR. D'AMANDES,1,0.000144,0.0,4
82607C,GLASS BONBON JAR. SUPERFINES,1,0.000144,0.0,4
21221,SET/4 BADGES CUTE CREATURES,2,0.000144,0.0,1
22977,DOLLY GIRL CHILDRENS EGG CUP,5,0.000144,0.0,2
22223,CAKE PLATE LOVEBIRD PINK,11,0.000144,0.0,1
22912,YELLOW COAT RACK PARIS FASHION,2,0.000144,0.0,2
85146,JARDIN ETCHED GLASS SMALL BELL JAR,3,0.000144,0.0,4
21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,1,0.000143,0.0,55
85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,8,0.000143,0.0,2
22420,LIPSTICK PEN BABY PINK,7,0.000143,0.0,1
22934,BAKING MOULD EASTER EGG WHITE CHOC,7,0.000143,0.0,2
21947,SET OF 6 HEART CHOPSTICKS,3,0.000143,0.0,71
84559B,3D SHEET OF CAT STICKERS,5,0.000143,0.0,64
72803B,OCEAN SCENT CANDLE JEWELLED DRAWER,4,0.000143,0.0,0
85041,SET/4 PINK ORCHID CANDLES IN BOWL,5,0.000143,0.0,6
20802,SMALL GLASS SUNDAE DISH CLEAR,2,0.000143,0.0,35
22643,SET OF 4 NAPKIN CHARMS LEAVES   ,4,0.000142,0.0,0
15039,SANDALWOOD FAN,9,0.000142,0.0,109
21735,TWO DOOR CURIO CABINET,24,0.000142,0.0,0
17091B,JASMINE TEA INCENSE IN TIN,3,0.000142,0.0,7
23249,VINTAGE RED ENAMEL TRIM PLATE,6,0.000142,0.0,2
21066,VINTAGE RED MUG,6,0.000142,0.0,2
23559,WOODLAND BUNNIES LOLLY MAKERS,3,0.000142,0.0,1
22447,PIN CUSHION BABUSHKA BLUE,2,0.000142,0.0,6
22815,CARD PSYCHEDELIC APPLES,8,0.000141,0.0,1
21636,MADRAS NOTEBOOK MEDIUM,5,0.000141,0.0,5
22511,RETROSPOT BABUSHKA DOORSTOP,4,0.000141,0.0,52
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,3,0.000141,0.0,6
22500,SET OF 2 TINS JARDIN DE PROVENCE,10,0.000141,0.0,4
23510,MINI PLAYING CARDS GYMKHANA,2,0.000141,0.0,10
22099,CARAVAN SQUARE TISSUE BOX,3,0.000141,0.0,4
21395,BLUE POLKADOT BEAKER ,3,0.000141,0.0,11
22051,BLUE SCANDINAVIAN PAISLEY WRAP,10,0.00014,0.0,1
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,11,0.00014,0.0,2
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,8,0.00014,0.0,0
21356,TOAST ITS - FAIRY FLOWER,6,0.00014,0.0,2
22891,TEA FOR ONE POLKADOT,18,0.00014,0.0,2
21219,SET/4 BADGES BALLOON GIRL,2,0.00014,0.0,1
21747,SMALL SKULL WINDMILL,5,0.00014,0.0,1
22852,DOG BOWL VINTAGE CREAM,9,0.000139,0.0,2
21455,PAINTED YELLOW WOODEN DAISY,2,0.000139,0.0,3
23409,PHOTO FRAME LINEN AND LACE LARGE,1,0.000139,0.0,0
21653,GLASS ETCHED T-LIGHT HOLDER LARGE,8,0.000139,0.0,0
85114A,BLACK ENCHANTED FOREST PLACEMAT,4,0.000139,0.0,2
23086,ZINC  STAR T-LIGHT HOLDER ,2,0.000139,0.0,87
23026,DRAWER KNOB VINTAGE GLASS STAR,7,0.000139,0.0,2
23339,EGG FRYING PAN BLUE ,1,0.000138,0.0,4
18098C,PORCELAIN BUTTERFLY OIL BURNER,13,0.000138,0.0,0
23090,VINTAGE GLASS T-LIGHT HOLDER,9,0.000138,0.0,0
10125,MINI FUNKY DESIGN TAPES,13,0.000138,0.0,1
35095B,RED VICTORIAN FABRIC OVAL BOX,3,0.000138,0.0,0
20846,ZINC HEART LATTICE T-LIGHT HOLDER,13,0.000137,0.0,0
21825,PAINTED METAL TREE WITH HOLLY BELLS,4,0.000137,0.0,0
21422,PORCELAIN ROSE SMALL,9,0.000137,0.0,0
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,2,0.000137,0.0,5
22949,36 DOILIES DOLLY GIRL,10,0.000137,0.0,1
21801,CHRISTMAS TREE DECORATION WITH BELL,3,0.000137,0.0,0
21360,JOY LARGE WOOD LETTERS,9,0.000137,0.0,0
21897,POTTING SHED CANDLE CITRONELLA,6,0.000137,0.0,0
85129A,"WHITE PEARL BEADED HEART, SMALL",7,0.000137,0.0,0
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,6,0.000136,0.0,1
22054,MINI CAKE STAND HANGING HEARTS,7,0.000136,0.0,1
22473,TV DINNER TRAY VINTAGE PAISLEY,5,0.000136,0.0,2
23331,DECORATIVE WICKER HEART SMALL,4,0.000136,0.0,0
84823,DANISH ROSE FOLDING CHAIR,1,0.000136,0.0,56
23267,SET OF 4 SANTA PLACE SETTINGS,9,0.000136,0.0,0
22309,TEA COSY RED  STRIPE,7,0.000136,0.0,13
23485,BOTANICAL GARDENS WALL CLOCK ,7,0.000136,0.0,0
22471,TV DINNER TRAY AIR HOSTESS ,6,0.000135,0.0,2
23088,ZINC HEART FLOWER T-LIGHT HOLDER,2,0.000135,0.0,87
22201,FRYING PAN BLUE POLKADOT,4,0.000135,0.0,1
85177,BASKET OF FLOWERS SEWING KIT,8,0.000135,0.0,8
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,9,0.000135,0.0,1
46000R,POLYESTER FILLER PAD 45x30cm,3,0.000134,0.0,2
23334,IVORY WICKER HEART SMALL,5,0.000134,0.0,0
35954,SMALL FOLKART STAR CHRISTMAS DEC,1,0.000134,0.0,60
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,3,0.000134,0.0,0
21717,EASTER TIN BUCKET,6,0.000134,0.0,3
23474,WOODLAND SMALL BLUE FELT HEART,1,0.000133,0.0,96
84670,JAPANESE CROCHETED ANIMAL,14,0.000133,0.0,1
22461,SAVOY ART DECO CLOCK,17,0.000133,0.0,2
21446,12 RED ROSE PEG PLACE SETTINGS,4,0.000133,0.0,0
21813,GARLAND WITH STARS AND BELLS,5,0.000133,0.0,0
85114C,RED ENCHANTED FOREST PLACEMAT,4,0.000133,0.0,2
22390,PAPERWEIGHT CHILDHOOD MEMORIES,5,0.000133,0.0,1
21948,SET OF 6 CAKE CHOPSTICKS,2,0.000132,0.0,71
22829,SWEETHEART WIRE WALL TIDY,9,0.000132,0.0,0
21090,SET/6 COLLAGE PAPER PLATES,13,0.000132,0.0,2
35971,ROSE FOLKART HEART DECORATIONS,3,0.000132,0.0,0
85194S,HANGING SPRING FLOWER EGG SMALL,5,0.000131,0.0,3
23545,WRAP RED VINTAGE DOILY,8,0.000131,0.0,1
22853,CAT BOWL VINTAGE CREAM,8,0.000131,0.0,2
23131,MISTLETOE HEART WREATH CREAM,7,0.000131,0.0,0
21815,STAR  T-LIGHT HOLDER ,3,0.000131,0.0,0
85199L,LARGE HANGING IVORY & RED WOOD BIRD,14,0.000131,0.0,0
84509B,SET OF 4 FAIRY CAKE PLACEMATS,8,0.000131,0.0,1
22512,DOORSTOP RACING CAR DESIGN,1,0.00013,0.0,52
62018,SOMBRERO ,5,0.00013,0.000645,1
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,7,0.00013,0.0,1
21128,GOLD FISHING GNOME,1,0.00013,0.0,2
22911,PAPER CHAIN KIT LONDON,11,0.00013,0.0,1
22615,PACK OF 12 CIRCUS PARADE TISSUES ,8,0.00013,0.0,1
21431,GREEN GINGHAM FLOWER JEWELLERY BOX,15,0.00013,0.0,1
22317,FIVE CATS HANGING DECORATION,5,0.00013,0.0,1
22785,SQUARECUSHION COVER PINK UNION FLAG,4,0.000129,0.0,2
35924,HANGING FAIRY CAKE DECORATION,11,0.000129,0.0,1
35095A,BLUE VICTORIAN FABRIC OVAL BOX,2,0.000128,0.0,0
21689,SILVER VANILLA  FLOWER CANDLE POT,2,0.000128,0.0,8
22955,36 FOIL STAR CAKE CASES ,11,0.000128,0.0,1
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,4,0.000128,0.0,0
22347,PIZZA SLICE DISH,7,0.000128,0.0,2
22337,ANGEL DECORATION PAINTED ZINC ,4,0.000128,0.0,0
23193,BUFFALO BILL TREASURE BOOK BOX,4,0.000128,0.0,1
20684,STRAWBERRY DREAM CHILDS UMBRELLA,7,0.000127,0.0,1
23009,I LOVE LONDON BABY GIFT SET,3,0.000127,0.0,57
23346,SPACEBOY BEAKER,4,0.000127,0.0,1
21445,12 PINK ROSE PEG PLACE SETTINGS,3,0.000127,0.0,0
22177,5 HOOK BLACKBOARD ORGANISER ,12,0.000127,0.0,0
23066,SMALL DECO JEWELLERY STAND,7,0.000126,0.0,0
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,7,0.000126,0.0,2
21894,POTTING SHED SEED ENVELOPES,7,0.000126,0.0,5
23216,LAUREL HEART ANTIQUE GOLD,1,0.000126,0.0,27
23135,SMALL ZINC HEART WALL ORGANISER,5,0.000126,0.0,0
23157,SET OF 6 NATIVITY MAGNETS ,9,0.000126,0.0,0
21579,LOLITA  DESIGN  COTTON TOTE BAG,4,0.000126,0.0,1
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,6,0.000126,0.0,2
22760,"TRAY, BREAKFAST IN BED",12,0.000125,0.0,0
22116,METAL SIGN HIS DINNER IS SERVED,9,0.000125,0.0,2
22450,SILK PURSE BABUSHKA BLUE,5,0.000125,0.0,6
21898,POTTING SHED ROSE CANDLE,5,0.000125,0.0,0
21737,SET 3 WICKER LOG BASKETS,15,0.000125,0.0,0
21396,RED SPOTTY EGG CUP ,3,0.000125,0.0,11
23071,MARIE ANTOINETTE TRINKET BOX GOLD,1,0.000125,0.0,26
23140,TRIPLE WIRE HOOK IVORY HEART,1,0.000125,0.0,169
23360,SET 8 CANDLES VINTAGE DOILY,5,0.000125,0.0,0
22324,BLUE POLKADOT KIDS BAG,3,0.000124,0.0,1
21542,WOODLAND WATER TRANSFER TATTOOS ,7,0.000124,0.0,1
84691,PACK 20 DOLLY PEGS,9,0.000124,0.0,1
85188B,PINK METAL SWINGING BUNNY,2,0.000124,0.0,3
22936,BAKING MOULD ROSE WHITE CHOCOLATE,3,0.000124,0.0,2
23134,LARGE ZINC HEART WALL ORGANISER,5,0.000124,0.0,0
21765,HANGING METAL BIRD BATH,12,0.000124,0.0,0
23499,SET 12 VINTAGE DOILY CHALK ,9,0.000124,0.0,0
51014C,"FEATHER PEN,COAL BLACK",7,0.000124,0.0,1
22598,CHRISTMAS MUSICAL ZINC TREE,5,0.000124,0.0,0
85141,JARDIN ETCHED GLASS FRUITBOWL,3,0.000124,0.0,4
22342,HOME GARLAND PAINTED ZINC ,10,0.000123,0.0,0
22905,CALENDAR IN SEASON DESIGN,9,0.000123,0.0,2
23533,WALL ART GARDEN HAVEN ,3,0.000123,0.0,0
21814,HEART T-LIGHT HOLDER ,3,0.000123,0.0,0
84510B,SET OF 4 FAIRY CAKES COASTERS ,8,0.000123,0.0,1
21750,LARGE SKULL WINDMILL,3,0.000123,0.0,1
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,0.000123,0.0,1
21873,IF YOU CAN'T STAND THE HEAT MUG,7,0.000123,0.0,2
21665,TRIANGULAR RIDGED GLASS POSY HOLDER,1,0.000122,0.0,120
21644,ASSORTED TUTTI FRUTTI HEART BOX,2,0.000122,0.0,5
22260,FELT EGG COSY BLUE RABBIT ,5,0.000122,0.0,3
23347,I LOVE LONDON BEAKER,6,0.000122,0.0,2
21530,DAIRY MAID TOASTRACK,4,0.000122,0.0,13
22232,JIGSAW TOADSTOOLS 3 PIECE,4,0.000122,0.0,3
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,5,0.000122,0.0,0
22608,PENS ASSORTED FUNKY JEWELED ,3,0.000122,0.0,5
47504H,ENGLISH ROSE SPIRIT LEVEL ,2,0.000122,0.0,5
23065,LARGE DECO JEWELLERY STAND,6,0.000121,0.0,0
23317,BLUE REFECTORY CLOCK ,4,0.000121,0.0,2
21676,FLOWERS  STICKERS,5,0.000121,0.0,1
71038,WHITE HANGING BEADS CANDLE HOLDER,14,0.000121,0.0,0
23357,HOT WATER BOTTLE SEX BOMB,8,0.000121,0.0,0
20935,ROUND CACTUS CANDLE,2,0.000121,0.0,2
20622,VIPPASSPORT COVER ,1,0.000121,0.0,2
22282,12 EGG HOUSE PAINTED WOOD,14,0.000121,0.0,0
23102,SILVER HEARTS TABLE DECORATION,5,0.00012,0.0,0
22323,PINK POLKADOT KIDS BAG,3,0.00012,0.0,1
21593,SWALLOW CIGAR BOX MATCHES ,9,0.00012,0.0,0
85232D,SET/3 DECOUPAGE STACKING TINS,13,0.00012,0.0,0
20836,FRENCH PAISLEY CUSHION COVER,1,0.00012,0.0,19
22703,PINK CAT BOWL,2,0.00012,0.0,8
22280,POCKET BAG PINK PAISELY BROWN SPOT,1,0.00012,0.0,130
85059,FRENCH ENAMEL WATER BASIN,8,0.000119,0.0,2
22316,200 BENDY SKULL STRAWS,8,0.000119,0.0,1
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,7,0.000119,0.0,5
23539,WALL ART LOVES' SECRET ,3,0.000119,0.0,0
35972,DAISY FOLKART HEART DECORATION,2,0.000119,0.0,0
21096,SET/6 FRUIT SALAD  PAPER PLATES,2,0.000118,0.0,1
23372,SET 36 COLOUR PENCILS DOLLY GIRL,2,0.000118,0.0,92
72814,SET OF 3 CHRISTMAS BRIAR CANDLES,2,0.000118,0.0,0
21743,STAR PORTABLE TABLE LIGHT ,7,0.000118,0.0,0
22248,DECORATION  PINK CHICK MAGIC GARDEN,4,0.000118,0.0,3
23020,GLASS  SONGBIRD STORAGE JAR,5,0.000118,0.0,4
21538,DAIRY MAID  PUDDING BOWL,3,0.000118,0.0,13
22688,DOORMAT PEACE ON EARTH BLUE,7,0.000118,0.0,2
21827,EIGHT PIECE CREEPY CRAWLIE SET,4,0.000117,0.0,1
21664,RIDGED GLASS STORAGE JAR CREAM LID,2,0.000117,0.0,4
21084,SET/6 COLLAGE PAPER CUPS,9,0.000117,0.0,2
23214,JINGLE BELL HEART ANTIQUE GOLD,7,0.000117,0.0,0
85187,S/12 MINI RABBIT EASTER,3,0.000117,0.0,3
22096,PINK PAISLEY SQUARE TISSUE BOX ,3,0.000117,0.0,4
22415,WHITE TISSUE REAM,17,0.000117,0.0,0
84578,ELEPHANT TOY WITH BLUE T-SHIRT,2,0.000117,0.0,66
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,5,0.000116,0.0,6
23345, DOLLY GIRL BEAKER,3,0.000116,0.0,1
22313,OFFICE MUG WARMER PINK,4,0.000116,0.0,0
23544,WALL ART MID CENTURY MODERN ,3,0.000116,0.0,0
22257,FELT FARM ANIMAL SHEEP,1,0.000116,0.0,3
21494,ROTATING LEAVES T-LIGHT HOLDER,11,0.000116,0.0,0
22742,MAKE YOUR OWN PLAYTIME CARD KIT,5,0.000116,0.0,6
84078A,SET/4 WHITE RETRO STORAGE CUBES ,16,0.000116,0.0,2
22509,SEWING BOX RETROSPOT DESIGN ,14,0.000116,0.0,1
20752,BLUE POLKADOT WASHING UP GLOVES,11,0.000115,0.0,1
79323S, SILVER CHERRY LIGHTS,3,0.000115,0.0,2
84993B,75 BLACK PETIT FOUR CASES,7,0.000115,0.0,1
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,2,0.000115,0.0,0
22559,SEASIDE FLYING DISC,7,0.000115,0.0,1
35001G,HAND OPEN SHAPE GOLD,1,0.000115,0.0,2
23219,LAUREL STAR ANTIQUE SILVER ,1,0.000115,0.0,0
72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,2,0.000115,0.0,0
21426,WOODLAND STORAGE BOX SMALL,2,0.000115,0.0,1
22157,ANGEL DECORATION WITH LACE PADDED,3,0.000114,0.0,0
21384,IVORY HANGING DECORATION  BUTTERFLY,9,0.000114,0.0,0
21536,DAIRY MAID  SMALL  MILK JUG,4,0.000114,0.0,13
84598,BOYS ALPHABET IRON ON PATCHES,1,0.000114,0.0,98
79072,TEATIME CAKE TIN WITH HANDLE,8,0.000114,0.0,1
23079,TOADSTOOL BEDSIDE LIGHT ,8,0.000114,0.0,0
16235,RECYCLED PENCIL WITH RABBIT ERASER,6,0.000114,0.0,1
21589,SWALLOW GIANT TUBE MATCHES,7,0.000113,0.0,0
20621,ECONOMY PASSPORT COVER ,1,0.000113,0.0,2
23392,SPACEBOY ROCKET LOLLY MAKERS,2,0.000113,0.0,1
22036,DINOSAUR BIRTHDAY CARD,7,0.000113,0.0,1
21421,PORCELAIN ROSE LARGE ,6,0.000113,0.0,0
21202,DOLLY HONEYCOMB GARLAND,5,0.000113,0.0,1
22307,GOLD MUG BONE CHINA TREE OF LIFE,6,0.000113,0.0,0
21744,SNOWFLAKE PORTABLE TABLE LIGHT ,4,0.000113,0.0,0
20747,PICCADILLY TEA SET,2,0.000112,0.0,0
23226,FILIGREE HEART DAISY WHITE,2,0.000112,0.0,88
23302,KNEELING MAT HOUSEWORK  DESIGN,9,0.000112,0.0,0
21091,SET/6 WOODLAND PAPER PLATES,1,0.000112,0.0,40
21817,GLITTER CHRISTMAS TREE,3,0.000112,0.0,0
84675,FROG KING WATERING CAN,3,0.000112,0.0,9
22442,GROW YOUR OWN FLOWERS SET OF 3,8,0.000112,0.0,0
84558A,3D DOG PICTURE PLAYING CARDS,4,0.000112,0.0,64
21793,CLASSIC FRENCH STYLE BASKET BROWN,2,0.000111,0.0,19
23370,SET 36 COLOURING PENCILS DOILY,2,0.000111,0.0,92
85185D,FROG SOCK PUPPET,1,0.000111,0.0,1
23067,HANGING ENGRAVED METAL HEART,5,0.000111,0.0,0
84519B,CARROT CHARLIE+LOLA COASTER SET,4,0.000111,0.0,0
21808,"CHRISTMAS GARLAND STARS,TREES",2,0.000111,0.0,0
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,5,0.00011,0.0,0
21330,WOODLAND ANIMAL  WRITING SET ,4,0.00011,0.0,1
22481,BLACK TEA TOWEL CLASSIC DESIGN,7,0.00011,0.0,77
22308,TEA COSY BLUE STRIPE,2,0.00011,0.0,13
22422,TOOTHPASTE TUBE PEN,4,0.00011,0.0,1
84461,12 PINK HEN+CHICKS IN BASKET,1,0.000109,0.0,3
23335,EGG FRYING PAN IVORY ,1,0.000109,0.0,4
20934,SET/3 POT PLANT CANDLES,2,0.000109,0.0,2
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,2,0.000109,0.0,0
21784,SHOE SHINE BOX ,7,0.000108,0.0,0
22479,DAISY GARDEN MARKER,5,0.000108,0.0,0
21462,"NURSERY A,B,C PAINTED LETTERS",13,0.000108,0.0,0
22928,YELLOW GIANT GARDEN THERMOMETER,4,0.000108,0.0,2
85044,RED REINDEER STRING OF 20 LIGHTS,1,0.000108,0.0,0
84327A,PINK JUMPER LARRY THE LAMB,6,0.000108,0.0,1
20832,RED FLOCK LOVE HEART PHOTO FRAME,7,0.000107,0.0,2
21785,RAIN PONCHO ,3,0.000107,0.0,1
84620,BLUE GINGHAM ROSE CUSHION COVER,1,0.000106,0.0,2
21650,ASSORTED TUTTI FRUTTI BRACELET,2,0.000106,0.0,5
22048,BIRTHDAY BANQUET GIFT WRAP,5,0.000106,0.0,1
21809,CHRISTMAS HANGING TREE WITH BELL,4,0.000106,0.0,0
23549,WRAP BIRD GARDEN ,3,0.000106,0.0,1
85132B,CHARLIE AND LOLA TABLE TINS,3,0.000106,0.0,11
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,6,0.000105,0.0,1
22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,2,0.000105,0.0,0
23228,FILIGREE HEART BIRD WHITE ,1,0.000105,0.0,88
21580,RABBIT  DESIGN  COTTON TOTE BAG,3,0.000105,0.0,1
84901,BLACK FACE LAMB WITH PANTS,1,0.000105,0.0,66
22783,SET 3 WICKER OVAL BASKETS W LIDS,1,0.000105,0.0,0
84986B,SET OF 36 SILVER PAPER DOILIES,5,0.000104,0.0,1
23189,SET OF 12 FORK CANDLES,6,0.000104,0.0,0
21092,SET/6 STRAWBERRY PAPER PLATES,1,0.000103,0.0,40
21562,HAWAIIAN GRASS SKIRT ,2,0.000103,0.0,1
22446,PIN CUSHION BABUSHKA PINK,1,0.000103,0.0,6
20669,RED HEART LUGGAGE TAG,3,0.000103,0.0,2
16238,PARTY TIME PENCIL ERASERS,2,0.000102,0.0,1
35958,FOLKART ZINC STAR CHRISTMAS DEC,4,0.000101,0.0,0
85215,ASSORTED CHEESE FRIDGE MAGNETS,3,0.000101,0.0,1
72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,1,0.0001,0.0,0
23153,ZINC SWEETHEART WIRE LETTER RACK,4,0.0001,0.0,0
84247G,"DECOUPAGE,GREETING CARD,",5,0.0001,0.0,1
84937,KASHMIR FOLKART TUMBLERS,7,0.0001,0.0,0
21011,GLITTER SNOW PEAR TREE DECORATION,6,0.0001,0.0,0
23445,ICE CREAM BUBBLES,7,0.0001,0.0,1
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,2,0.0001,0.0,5
22832,BROCANTE SHELF WITH HOOKS,4,0.0001,0.0,0
22777,GLASS CLOCHE LARGE,5,0.0001,0.0,2
85055,FRENCH ENAMEL UTENSIL HOLDER,4,9.9e-05,0.0,2
21352,EUCALYPTUS & PINECONE  WREATH,3,9.9e-05,0.0,0
21010,ETCHED GLASS BIRD TREE DECORATION,1,9.9e-05,0.0,0
23419,HOME SWEET HOME BOTTLE ,2,9.9e-05,0.0,4
23462,ROCOCO WALL MIRROR WHITE,3,9.9e-05,0.0,0
47570,ENGLISH ROSE TABLE CLOTH,4,9.8e-05,0.0,1
23490,T-LIGHT HOLDER HANGING LOVE BIRD,6,9.8e-05,0.0,0
84989B,75 BLACK FAIRY CAKE CASES,5,9.8e-05,0.0,1
35953,FOLKART STAR CHRISTMAS DECORATIONS,5,9.8e-05,0.0,0
21694,SMALL REGAL  SILVER CANDLEPOT ,2,9.8e-05,0.0,8
23061,VINTAGE EMBOSSED HEART,6,9.8e-05,0.0,0
85180B,PINK HEARTS LIGHT CHAIN ,1,9.7e-05,0.0,7
21323,HANGING MEDINA LANTERN LARGE,3,9.7e-05,0.0,0
16156N,"WRAP, FRIENDSHIP ON GREEN",5,9.7e-05,0.0,1
35471A,SET OF 3 BIRD L.BLUE FEATHER,1,9.7e-05,0.0,0
22129,PARTY CONES CANDY TREE DECORATION,3,9.6e-05,0.0,1
85060,WOOD FAN WITH FLOWER DESIGN,4,9.6e-05,0.0,109
21910,WAY OUT METAL SIGN ,3,9.6e-05,0.0,2
23398,HANGING HEART BONHEUR,2,9.5e-05,0.0,0
21198,WHITE HEART CONFETTI IN TUBE,2,9.5e-05,0.0,7
