StockCode,Description,Category,TotalRevenue,TotalQty,NumInvoices,NumCustomers,AvgPrice,MaxPrice,RevenueRank,IsSingleCustomerProduct
20734,SILVER MINI TAPE MEASURE ,Home Decor,1079.85,1379,68,50,0.8442647,0.85,2218,0
23041,PAPER LANTERN 9 POINT SNOW STAR,Lighting,1079.0,260,48,46,4.15,4.15,2219,0
79066K,RETRO MOD TRAY,Home Decor,1077.61,1327,173,103,0.8776667,1.63,2220,0
20771,CHRYSANTHEMUM  JOURNAL,Home Decor,1077.46,573,112,91,2.460431,4.96,2221,0
23269,SET OF 2 CERAMIC CHRISTMAS TREES,Christmas,1075.55,755,76,63,1.4474684,1.45,2222,0
23515,EMBROIDERED RIBBON REEL DAISY ,Cards/Gift,1075.38,558,59,58,2.0654998,2.08,2223,0
21839,MUMMY MOUSE RED GINGHAM RIBBON,Cards/Gift,1074.45,201,81,71,5.4321427,5.45,2224,0
23513,EMBROIDERED RIBBON REEL SUSIE ,Cards/Gift,1072.96,556,62,59,2.070645,2.08,2225,0
84678,CLASSICAL ROSE SMALL VASE,Home Decor,1072.5,598,64,52,2.3302817,2.55,2226,0
84396,6 HOOK JEWELLERY STAND BLACK DRESS,Home Decor,1071.6001,516,28,22,3.5849998,8.49,2227,0
84360,TABLE LAMP WHITE SHADE WOOD BASE,Lighting,1070.85,211,35,14,5.642105,5.95,2228,0
84910A,PINK PAISLEY CUSHION COVER ,Home Decor,1070.1,414,40,37,5.6353655,5.95,2229,0
22214,CANDLE PLATE LACE WHITE,Lighting,1069.2999,462,52,43,2.456346,2.55,2230,0
23418,LAVENDER TOILETTE BOTTLE,Home Decor,1068.96,534,60,55,2.0657377,2.08,2231,0
23375,50'S CHRISTMAS PAPER GIFT BAG,Christmas,1068.14,1327,88,85,0.8188764,0.82,2232,0
21413,PERIWINKLE T-LIGHT HOLDER,Lighting,1067.1,3138,34,25,1.2197368,1.25,2233,0
22817,CARD SUKI BIRTHDAY,Cards/Gift,1066.92,2602,169,104,0.41789472,0.42,2234,0
85144,JARDIN ETCHED GLASS CHEESE DISH,Kitchen,1065.25,291,70,61,5.273684,7.25,2235,0
22403,MAGNETS PACK OF 4 VINTAGE LABELS ,Cards/Gift,1063.72,1620,161,137,0.9073214,1.25,2236,0
22819,"BIRTHDAY CARD, RETRO SPOT",Cards/Gift,1062.72,2592,168,125,0.41822484,0.42,2237,0
47591B,SCOTTIES CHILDRENS APRON,Home Decor,1061.7,674,137,108,1.6464138,1.65,2238,0
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,Kitchen,1061.49,719,93,68,1.9062264,2.95,2239,0
84313C,ORANGE TV TRAY TABLE ,Home Decor,1061.15,497,47,29,3.2223403,4.25,2240,0
22997,TRAVEL CARD WALLET UNION JACK,Bags,1059.9,2527,181,101,0.4196774,0.42,2241,0
85224,ASSORTED COLOUR SILK GLASSES CASE,Kitchen,1059.5399,1991,47,35,1.3783019,2.1,2242,0
21883,STARS GIFT TAPE ,Cards/Gift,1056.96,2102,165,132,0.5986549,1.63,2243,0
21277,FRENCH STYLE EMBOSSED HEART CABINET,Home Decor,1056.6001,49,40,36,21.655684,21.95,2244,0
22718,CARD CAT AND TREE ,Cards/Gift,1055.52,2544,170,114,0.41897726,0.42,2245,0
23369,SET 36 COLOUR PENCILS LOVE LONDON,Stationery,1053.29,901,95,80,1.2441837,1.25,2246,0
22340,NOEL GARLAND PAINTED ZINC ,Home Decor,1052.2799,1370,95,81,0.87653065,1.65,2247,0
84609,TALL ROCOCO CANDLE HOLDER,Lighting,1051.5,129,27,23,8.407408,8.5,2248,0
21490,SET OF THREE 50'S GIFT WRAPS ,Cards/Gift,1051.5,600,37,36,1.9115385,1.95,2249,0
21633,SUNFLOWER DECORATIVE PARASOL,Home Decor,1051.2,128,34,32,11.744286,12.75,2250,0
72819,CUPID DESIGN SCENTED CANDLES,Lighting,1050.7999,674,64,59,2.1942856,2.55,2251,0
23511,EMBROIDERED RIBBON REEL EMILY ,Cards/Gift,1050.58,526,85,83,2.073409,2.08,2252,0
84847,FLORAL BATHROOM SET,Home Decor,1050.51,2317,37,32,3.5541027,3.75,2253,0
16235,RECYCLED PENCIL WITH RABBIT ERASER,Stationery,1050.0599,5176,160,124,0.21160714,0.42,2254,0
84965A,PINK KASHMIRI COFFEE TABLE ,Kitchen,1050.0,20,3,2,40.0,60.0,2255,0
47587A,PINK FAIRY CAKE COASTER,Kitchen,1049.6401,2676,9,7,0.38555557,0.85,2256,0
21090,SET/6 COLLAGE PAPER PLATES,Kitchen,1049.47,2297,159,129,0.5604878,0.85,2257,0
85136C,RED SHARK HELICOPTER,Home Decor,1049.4,132,80,70,7.95,7.95,2258,0
16046,TEATIME PEN CASE & PENS,Stationery,1047.78,9954,45,44,0.7569231,0.85,2259,0
23432,PRETTY HANGING QUILTED HEARTS,Signs,1046.86,1274,70,65,0.8269444,0.83,2260,0
21410,COUNTRY COTTAGE  DOORSTOP GREEN,Cards/Gift,1045.25,261,101,81,4.228155,4.25,2261,0
22101,MIRROR MOSAIC VOTIVE HOLDER,Frames,1044.12,1102,49,44,1.9476923,2.1,2262,0
20755,BLUE PAISLEY POCKET BOOK,Stationery,1043.75,5099,86,74,0.83933336,0.85,2263,0
84569D,PACK 6 HEART/ICE-CREAM PATCHES,Home Decor,1043.67,833,96,82,1.2616347,2.46,2264,0
72750B,FLOWER FAIRY SET 3 CANDLES LAVENDER,Lighting,1041.25,495,38,31,3.0026314,5.95,2265,0
85025C,PINK HEART SHAPE PHOTO FRAME,Frames,1040.65,649,92,73,1.6479592,1.65,2266,0
22102,MIRROR MOSAIC T-LIGHT HOLDER ,Lighting,1039.35,1747,41,35,1.5745454,1.65,2267,0
85169A,IVORY LOVE BIRD CANDLE,Lighting,1037.82,944,97,79,1.2076635,2.46,2268,0
72800F,4 IVORY DINNER CANDLES GOLD FLOCK,Lighting,1037.37,819,62,51,2.3068657,2.55,2269,0
22256,FELT FARM ANIMAL CHICKEN,Home Decor,1036.83,855,83,78,1.243871,1.25,2270,0
85124C,GREEN JUICY FRUIT PHOTO FRAME,Frames,1036.0499,419,97,51,2.5411763,2.55,2271,0
22049,WRAP CHRISTMAS SCREEN PRINT,Christmas,1035.75,3575,112,95,0.29418802,0.42,2272,0
21065,BOOM BOX SPEAKER GIRLS,Home Decor,1035.4,520,57,44,4.8653846,5.95,2273,0
84815,SET OF 3 DANISH ROSE PLANTERS,Home Decor,1035.25,909,36,34,4.1602564,4.25,2274,0
21825,PAINTED METAL TREE WITH HOLLY BELLS,Signs,1033.5001,726,67,62,1.4473333,1.45,2275,0
21880,RED RETROSPOT TAPE,Home Decor,1032.2899,2017,146,123,0.5829801,0.65,2276,0
23402,HOME SWEET HOME 3 PEG HANGER ,Home Decor,1031.67,281,55,47,3.7417855,3.75,2277,0
21195,PINK  HONEYCOMB PAPER BALL ,Stationery,1031.28,628,55,49,1.9930356,2.1,2278,0
21690,SILVER  CANDLEPOT JARDIN ,Lighting,1030.45,275,75,65,3.7414894,3.75,2279,0
23516,EMBROIDERED RIBBON REEL SOPHIE  ,Cards/Gift,1028.76,292,40,39,3.7286048,3.75,2280,0
84989A,75 GREEN FAIRY CAKE CASES,Kitchen,1028.75,2069,121,95,0.5479528,0.55,2281,0
20777,CHRYSANTHEMUM NOTEBOOK,Stationery,1027.8,3532,94,78,1.6346939,1.65,2282,0
84688,BEACH HUT DESIGN BLACKBOARD,Signs,1025.0,388,47,39,3.9180849,4.25,2283,0
23545,WRAP RED VINTAGE DOILY,Cards/Gift,1023.5,2475,83,76,0.41904762,0.42,2284,0
22446,PIN CUSHION BABUSHKA PINK,Home Decor,1022.58997,337,84,61,3.3062923,6.63,2285,0
85212,MINI PAINTED GARDEN DECORATION ,Home Decor,1022.07,2803,96,82,0.51240003,0.85,2286,0
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,Kitchen,1021.86,11361,51,40,0.17071429,0.18,2287,0
37479B,CUBIC MUG FLOCK BLUE ON BROWN,Kitchen,1019.13,1243,24,20,1.27,2.55,2288,0
23026,DRAWER KNOB VINTAGE GLASS STAR,Kitchen,1019.05,504,53,43,2.10625,4.13,2289,0
21209,MULTICOLOUR HONEYCOMB FAN,Home Decor,1018.17,1355,84,66,0.9968235,1.65,2290,0
21827,EIGHT PIECE CREEPY CRAWLIE SET,Home Decor,1017.94,818,119,89,1.2471428,1.25,2291,0
16047,POP ART PEN CASE & PENS,Stationery,1017.29004,10589,23,21,0.78583336,0.85,2292,0
22857,ASSORTED EASTER GIFT TAGS,Cards/Gift,1016.56006,1240,62,60,0.846,0.85,2293,0
23411, TRELLIS COAT RACK,Home Decor,1016.55,217,46,42,4.915957,4.95,2294,0
23544,WALL ART MID CENTURY MODERN ,Signs,1015.7799,164,20,17,7.5230002,8.25,2295,0
21666,RIDGED GLASS T-LIGHT HOLDER,Lighting,1015.4,1684,68,49,0.6442857,0.65,2296,0
21010,ETCHED GLASS BIRD TREE DECORATION,Kitchen,1015.0,812,66,62,1.25,1.25,2297,0
84559A,3D SHEET OF DOG STICKERS,Cards/Gift,1014.8301,1193,151,107,0.85496825,1.63,2298,0
23508,MINI PLAYING CARDS DOLLY GIRL ,Cards/Gift,1014.72,2476,106,95,0.41898304,0.42,2299,0
22511,RETROSPOT BABUSHKA DOORSTOP,Home Decor,1014.35,397,101,90,3.1015096,3.75,2300,0
21040,MODERN VINTAGE COTTON SHOPPING BAG,Bags,1014.0,856,46,43,2.1200001,2.55,2301,0
23327,HANGING CLEAR MINI BOTTLE,Signs,1012.02,1710,34,33,0.6185714,0.63,2302,0
21316,SMALL CHUNKY GLASS ROMAN  BOWL,Kitchen,1011.14,670,34,33,2.0282857,2.95,2303,0
23460,SWEETHEART WALL TIDY ,Home Decor,1007.08,108,43,41,9.90093,9.95,2304,0
23102,SILVER HEARTS TABLE DECORATION,Home Decor,1006.95,1245,139,128,0.8269444,0.83,2305,0
20832,RED FLOCK LOVE HEART PHOTO FRAME,Frames,1006.86005,1604,103,86,0.7006604,0.85,2306,0
72800D,4 BLUE DINNER CANDLES SILVER FLOCK,Lighting,1005.3,638,76,50,2.4109755,2.55,2307,0
85179B,WHITE BITTY LIGHT CHAIN ,Lighting,1004.73004,241,39,33,4.545,4.65,2308,0
22258,FELT FARM ANIMAL RABBIT,Home Decor,1004.51996,1116,71,69,1.1878947,1.25,2309,0
23433,HANGING QUILTED PATCHWORK APPLES,Signs,1003.17,1215,82,76,0.8286585,0.83,2310,0
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,Christmas,1000.13995,2642,113,104,0.38940674,0.39,2311,0
23347,I LOVE LONDON BEAKER,Home Decor,999.75,827,70,51,1.2476057,1.25,2312,0
23087,ZINC  HEART T-LIGHT HOLDER,Lighting,997.18,830,49,43,1.2371428,1.25,2313,0
21145,ANTIQUE GLASS PLACE SETTING,Kitchen,994.02997,839,39,34,1.2402564,1.25,2314,0
23365,SET 12 COLOUR PENCILS LOVE LONDON,Stationery,992.75,1531,128,107,0.6492481,0.65,2315,0
84559B,3D SHEET OF CAT STICKERS,Cards/Gift,991.9501,1167,150,97,0.85,0.85,2316,0
23452,HEART MINI PORTRAIT FRAME,Frames,990.9,510,81,69,1.9462965,1.95,2317,0
84964B,BLUE PAINTED KASHMIRI TABLE ,Home Decor,990.0,17,2,2,45.0,60.0,2318,0
22856,ASSORTED EASTER DECORATIONS  BELLS,Home Decor,988.05994,878,27,25,1.2364285,1.25,2319,0
21752,GLASS CAKE STAND MIRRORED BASE,Kitchen,987.55,69,30,28,14.808064,14.95,2320,0
85008,SET OF 3 CONEY ISLAND OVAL BOXES,Home Decor,981.6,263,89,77,4.733152,4.95,2321,0
22260,FELT EGG COSY BLUE RABBIT ,Home Decor,981.57007,1197,108,85,0.87512606,1.63,2322,0
21202,DOLLY HONEYCOMB GARLAND,Home Decor,980.85,817,56,53,1.568644,1.65,2323,0
20866,BLUE ROSE FABRIC MIRROR,Frames,977.29,967,87,76,1.2628571,2.46,2324,0
37424,WHITE WITH BLACK CATS MUG,Kitchen,977.11,5155,47,28,0.80510205,0.85,2325,0
23281,FOLDING BUTTERFLY MIRROR RED  ,Frames,976.22003,1270,91,56,0.82297873,0.83,2326,0
72815,3 WICK CHRISTMAS BRIAR CANDLE ,Christmas,975.0,260,59,53,3.75,3.75,2327,0
35648,VINTAGE BEAD PINK PURSE ,Bags,974.07,881,68,48,1.2338356,2.95,2328,0
20705,MRS ROBOT SOFT TOY,Home Decor,972.55,269,49,47,5.3867345,6.95,2329,0
22860,EASTER TIN CHICKS PINK DAISY,Kitchen,971.85,589,88,85,1.65,1.65,2330,0
20784,RED RETRO BAR STOOL,Home Decor,970.7,26,8,6,38.95,39.95,2331,0
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,Cards/Gift,970.01996,795,99,76,1.2702727,2.46,2332,0
21636,MADRAS NOTEBOOK MEDIUM,Stationery,969.14996,1021,88,74,1.1396906,2.55,2333,0
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,Home Decor,969.12,2424,138,114,0.41751722,0.42,2334,0
21759,METAL WALL SHELF UNIT WITH HOOKS,Christmas,968.08,27,11,11,45.47,49.95,2335,0
84687,BEACH HUT SHELF W 3 DRAWERS,Christmas,967.35,293,52,43,5.1009436,5.95,2336,0
85126,LARGE ROUND CUTGLASS CANDLESTICK,Lighting,967.35,149,32,22,6.702941,6.75,2337,0
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,Lighting,965.35004,775,57,29,2.0166667,2.95,2338,0
21815,STAR  T-LIGHT HOLDER ,Lighting,964.75006,667,64,58,1.4472222,1.45,2339,0
22717,CARD DOG AND BALL ,Cards/Gift,964.44,2358,152,118,0.4188387,0.42,2340,0
84800L,LARGE WHITE/PINK ROSE ART FLOWER,Home Decor,964.43,647,37,32,1.8548648,2.12,2341,0
85197,SET OF 12 MINI BUNNIES IN A BUCKET,Home Decor,963.66,1671,73,63,2.0605125,2.1,2342,0
22266,EASTER DECORATION HANGING BUNNY,Signs,960.89996,2480,123,101,0.5301471,0.65,2343,0
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,Home Decor,960.42004,2465,87,81,0.41625,0.42,2344,0
78124,MAGAZINE RACK GEBRA ASSORTED ,Home Decor,960.25,725,26,25,1.5714285,2.75,2345,0
72484,ROSES IN WHITE HEART CANDLE ,Lighting,958.20996,1805,54,45,0.9703571,1.25,2346,0
23518,EMBROIDERED RIBBON REEL RACHEL ,Cards/Gift,957.82,358,41,40,2.8709524,2.89,2347,0
22701,PINK DOG BOWL,Kitchen,957.73004,553,86,65,2.521591,3.24,2348,0
84750B,BLACK SMALL GLASS CAKE STAND,Kitchen,956.64,564,55,43,1.7416364,1.95,2349,0
21250,SET OF SKULL WALL STICKERS,Cards/Gift,956.4,396,53,47,2.8805556,2.95,2350,0
22116,METAL SIGN HIS DINNER IS SERVED,Signs,954.19,745,127,96,1.7031784,2.95,2351,0
21814,HEART T-LIGHT HOLDER ,Lighting,953.1501,659,71,59,1.447561,1.45,2352,0
22280,POCKET BAG PINK PAISELY BROWN SPOT,Bags,952.63,586,87,79,1.6434736,2.46,2353,0
23033,DRAWER KNOB CERAMIC RED,Kitchen,952.4501,685,59,42,1.44,1.45,2354,0
21061,PARTY INVITES FOOTBALL,Home Decor,950.72003,1340,124,104,0.8341539,0.85,2355,0
84664,CHERRY BLOSSOM BATHROOM CABINET,Home Decor,950.39996,192,50,17,4.95,4.95,2356,0
72753B,S/3 FLWR FAIRY LAVENDER CANDLES,Lighting,949.94995,444,13,11,3.0,7.95,2357,0
23088,ZINC HEART FLOWER T-LIGHT HOLDER,Lighting,947.18,760,57,52,1.3063158,2.46,2358,0
35958,FOLKART ZINC STAR CHRISTMAS DEC,Christmas,946.9,1114,69,58,0.85,0.85,2359,0
47504H,ENGLISH ROSE SPIRIT LEVEL ,Home Decor,946.68005,992,105,81,1.3427778,3.29,2360,0
72814,SET OF 3 CHRISTMAS BRIAR CANDLES,Christmas,944.1,262,49,42,3.7346153,3.75,2361,0
20780,BLACK EAR MUFF HEADPHONES,Home Decor,940.85,191,58,35,5.4657574,10.79,2362,0
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,Lighting,940.00006,802,61,40,1.9318181,2.95,2363,0
85019B,BLOSSOM  IMAGES NOTEBOOK SET,Stationery,940.0,704,36,31,2.0,4.25,2364,0
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,Lighting,937.25,613,26,23,3.875926,4.25,2365,0
37492B,BLUE YELLOW FLOWER PIGGY BANK,Home Decor,937.19995,488,43,33,3.533721,4.65,2366,0
23533,WALL ART GARDEN HAVEN ,Signs,936.33997,210,31,27,5.151935,5.95,2367,0
22995,TRAVEL CARD WALLET SUKI,Bags,936.24,2236,183,90,0.41935828,0.42,2368,0
20932,PINK POT PLANT CANDLE,Lighting,935.80005,306,56,54,3.4499998,3.75,2369,0
21630,FLOOR CUSHION ELEPHANT CARNIVAL,Home Decor,935.64996,107,47,21,8.888775,8.95,2370,0
85160B,BLACK BIRD GARDEN DESIGN MUG,Kitchen,934.86993,6149,30,28,0.76161295,1.25,2371,0
20758,ABSTRACT CIRCLES POCKET BOOK,Stationery,934.5,5394,74,61,0.8378481,0.85,2372,0
23331,DECORATIVE WICKER HEART SMALL,Home Decor,932.27997,1492,81,67,0.62906975,0.63,2373,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,Stationery,932.10004,774,63,57,2.0688405,2.55,2374,0
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,Home Decor,928.32,2952,90,82,0.36263737,0.55,2375,0
21425,SKULLS STORAGE BOX LARGE,Home Decor,928.14,450,58,41,2.881724,2.95,2376,0
84826,ASSTD DESIGN 3D PAPER STICKERS,Cards/Gift,926.88,1802,50,48,0.68921876,0.85,2377,0
21562,HAWAIIAN GRASS SKIRT ,Home Decor,926.70996,664,63,47,1.5637499,2.1,2378,0
23153,ZINC SWEETHEART WIRE LETTER RACK,Home Decor,923.63,248,78,67,3.7883332,7.46,2379,0
23512,EMBROIDERED RIBBON REEL ROSIE,Cards/Gift,923.54004,485,49,46,2.0626,2.08,2380,0
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,Lighting,923.16,2198,108,95,0.42,0.42,2381,0
22069,BROWN  PIRATE TREASURE CHEST ,Home Decor,922.68,642,89,66,1.5487096,1.65,2382,0
20622,VIPPASSPORT COVER ,Home Decor,922.58,527,82,59,2.0537646,2.1,2383,0
23566,EGG CUP MILKMAID HEIDI,Kitchen,922.02,786,46,44,1.2410638,1.25,2384,0
84817,DANISH ROSE DECORATIVE PLATE,Kitchen,920.63995,1051,77,70,1.6226922,2.1,2385,0
23107,WHITE HEARTS WIRE PLANT POT HOLDER,Home Decor,919.80005,340,61,60,2.7391806,2.89,2386,0
20773,BLUE PAISLEY NOTEBOOK,Stationery,919.65,3321,95,78,1.6357143,1.65,2387,0
84358,FLOOR LAMP SHADE WOOD BASE,Lighting,919.57996,114,22,11,9.313913,9.95,2388,0
21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,Home Decor,918.68,2636,8,5,1.3425001,1.69,2389,0
21269,ANTIQUE CREAM CUTLERY SHELF ,Christmas,918.0,108,58,52,8.5,8.5,2390,0
21691,SILVER VANILLA FLOWER CANDLE POT,Lighting,917.31,245,66,56,3.7453847,3.75,2391,0
20707,CRAZY DAISY HEART DECORATION,Home Decor,916.62,1281,63,48,1.345606,2.46,2392,0
20671,BLUE TEATIME PRINT BOWL ,Kitchen,913.82,742,106,70,1.2482568,1.25,2393,0
85104,SILVER GLASS T-LIGHT SET,Lighting,912.53,335,51,40,2.984182,5.79,2394,0
85189,HANGING BUTTERFLY  EGG,Signs,912.29004,1121,58,53,0.8456667,0.85,2395,0
22322,BIRD DECORATION GREEN  SPOT,Home Decor,911.2001,1072,92,77,0.85,0.85,2396,0
21131,GOLD STANDING GNOME,Home Decor,910.25,253,28,18,4.0086207,4.25,2397,0
46000P,POLYESTER FILLER PAD 65CMx65CM,Stationery,909.5,214,48,37,4.25,4.25,2398,0
84974,S/2 ZINC HEART DESIGN PLANTERS,Signs,909.39996,92,57,52,9.933607,9.95,2399,0
23514,EMBROIDERED RIBBON REEL SALLY ,Cards/Gift,909.14,458,62,57,2.070645,2.08,2400,0
20798,CLEAR MILKSHAKE GLASS,Kitchen,907.49994,463,41,35,2.0706522,2.1,2401,0
22643,SET OF 4 NAPKIN CHARMS LEAVES   ,Home Decor,906.73,415,76,72,2.3544579,2.55,2402,0
85135B,BLUE DRAGONFLY HELICOPTER,Home Decor,906.3,114,76,67,7.95,7.95,2403,0
72045D,ROSES ON BLUE TEACUP CANDLE ,Lighting,905.84,536,3,3,1.69,1.69,2404,0
22512,DOORSTOP RACING CAR DESIGN,Signs,903.23,379,63,54,3.1625757,7.46,2405,0
22707,WRAP MONSTER FUN ,Cards/Gift,903.0,2150,81,70,0.42000002,0.42,2406,0
21725,SWEETIES  STICKERS,Cards/Gift,902.7001,1062,109,81,0.85,0.85,2407,0
23510,MINI PLAYING CARDS GYMKHANA,Cards/Gift,902.16,2298,95,90,0.4188119,0.42,2408,0
37475,SET/4 COLOURFUL MIXING BOWLS,Kitchen,901.45,95,51,45,9.809615,9.95,2409,0
84247E,PACK/12 XMAS FUN CARD,Christmas,901.2,312,69,68,2.9448717,2.95,2410,0
84405A,S/3 PINK COL METAL BASKET W HANDLE,Signs,900.3,122,45,40,11.016666,12.75,2411,0
20778,GARDEN PATH NOTEBOOK ,Stationery,900.0,3600,80,66,1.6321428,1.65,2412,0
21726,MULTI HEARTS  STICKERS,Cards/Gift,899.05005,1073,127,93,0.84905803,0.85,2413,0
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,Home Decor,898.39996,2896,63,50,0.4189552,1.25,2414,0
23419,HOME SWEET HOME BOTTLE ,Home Decor,897.12,438,61,56,2.0753226,2.08,2415,0
84760L,LARGE HANGING GLASS+ZINC LANTERN,Lighting,896.0,560,1,1,1.6,1.6,2416,1
22096,PINK PAISLEY SQUARE TISSUE BOX ,Home Decor,894.00995,1657,163,129,0.75548023,2.46,2417,0
85019A,ROMANTIC IMAGES NOTEBOOK SET,Stationery,893.75,643,41,37,2.3214285,4.25,2418,0
17109B,FLOWER FAIRY INCENSE LAVENDER,Home Decor,892.91003,4541,16,13,1.184375,1.69,2419,0
84666,SQUARE CHERRY BLOSSOM CABINET,Home Decor,892.7,226,33,13,3.9500003,3.95,2420,0
23540,WALL ART THE MAGIC FOREST ,Signs,890.54,146,10,9,6.1419997,6.95,2421,0
47593B,SCOTTIE DOGS BABY BIB,Home Decor,888.88995,1833,124,89,0.69274807,1.25,2422,0
20934,SET/3 POT PLANT CANDLES,Lighting,888.05,169,47,44,5.398979,5.45,2423,0
22598,CHRISTMAS MUSICAL ZINC TREE,Christmas,887.13007,1571,93,82,0.63646466,1.63,2424,0
84963A,PINK PAINTED KASHMIRI CHAIR,Home Decor,885.2,26,8,8,40.96111,49.95,2425,0
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,Christmas,884.45996,3499,62,51,0.3454054,0.42,2426,0
22264,FELT FARM ANIMAL WHITE BUNNY ,Home Decor,883.56006,1824,88,80,0.7695,0.85,2427,0
22994,TRAVEL CARD WALLET RETROSPOT,Bags,883.5,2107,160,89,0.4196319,0.42,2428,0
21721,CANDY SHOP  STICKER SHEET,Cards/Gift,883.43005,1043,89,73,0.8472632,0.85,2429,0
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,Home Decor,881.4,52,32,28,16.95,16.95,2430,0
21945,STRAWBERRIES  DESIGN FLANNEL ,Signs,880.04004,1542,73,61,0.8118182,0.85,2431,0
20757,RED DAISY POCKET BOOK ,Stationery,880.03,5329,55,49,0.8471429,1.63,2432,0
22814,CARD PARTY GAMES ,Cards/Gift,878.52,2174,135,101,0.41741005,0.42,2433,0
22647,CERAMIC LOVE HEART MONEY BANK,Kitchen,878.10004,1050,68,60,1.1768572,1.45,2434,0
72799A,BLACK PILLAR CANDLE SILVER FLOCK,Lighting,877.8,612,18,14,2.4555557,2.95,2435,0
22821,GIFT BAG PSYCHEDELIC APPLES,Bags,876.56,1348,103,83,0.6533644,0.83,2436,0
21805,WHITE CHRISTMAS TREE DECORATION ,Christmas,874.8,2124,82,77,0.4185714,0.42,2437,0
22255,FELT TOADSTOOL  SMALL,Home Decor,874.6501,1029,87,73,0.85,0.85,2438,0
21060,PARTY INVITES BALLOON GIRL,Home Decor,874.4,1220,123,102,0.83927417,0.85,2439,0
37330,SPOTS MUG,Kitchen,872.64,504,22,19,1.7836365,1.95,2440,0
84791,GINGHAM HEART DECORATION,Home Decor,872.45,299,75,66,2.9448051,2.95,2441,0
47504E,ENGLISH ROSE SCISSORS,Home Decor,871.4,4372,37,31,1.2202703,1.25,2442,0
23002,TRAVEL CARD WALLET SKULLS,Bags,871.32,2078,140,85,0.41958618,0.42,2443,0
35923,CANDY HEART HANGING DECORATION,Signs,867.95996,1454,66,51,0.7764706,1.25,2444,0
20759,CHRYSANTHEMUM POCKET BOOK ,Stationery,867.75,5739,44,35,0.8291304,0.85,2445,0
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,Christmas,867.64,716,67,61,1.2427849,1.25,2446,0
17033,"BROCADE PURSE,SMALL ARCH BUTTON",Bags,867.55,3279,68,58,0.28529412,0.29,2447,0
84637,KITCHEN FLOWER POTS WALL PLAQUE,Kitchen,867.24994,487,33,28,4.810606,5.95,2448,0
21720,CAKE SHOP  STICKER SHEET,Kitchen,866.8901,1037,87,73,0.84711117,0.85,2449,0
21189,WHITE HONEYCOMB PAPER GARLAND ,Stationery,866.75,543,61,53,1.6401639,1.65,2450,0
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,Christmas,866.58,322,39,23,2.7664104,5.79,2451,0
20617,FIRST CLASS PASSPORT COVER ,Home Decor,863.88,452,74,59,2.1327026,4.13,2452,0
21801,CHRISTMAS TREE DECORATION WITH BELL,Christmas,863.52,2056,80,69,0.42,0.42,2453,0
21650,ASSORTED TUTTI FRUTTI BRACELET,Home Decor,863.38995,2847,101,84,0.4161017,0.65,2454,0
84925F,PSYCHEDELIC WALL THERMOMETER,Home Decor,863.03,713,31,29,2.0,2.55,2455,0
21664,RIDGED GLASS STORAGE JAR CREAM LID,Kitchen,862.83,237,54,44,3.738,3.75,2456,0
85124B,BLUE JUICY FRUIT PHOTO FRAME,Frames,860.99994,344,84,45,2.5448275,2.55,2457,0
23517,EMBROIDERED RIBBON REEL REBECCA ,Cards/Gift,860.88,312,51,50,2.874314,2.89,2458,0
72800C,4 PINK DINNER CANDLE SILVER FLOCK,Lighting,859.48,648,66,49,2.2444286,2.55,2459,0
84596E,SMALL LICORICE DES PINK BOWL,Kitchen,859.37,888,124,90,1.1160903,1.25,2460,0
90200D,PINK SWEETHEART BRACELET,Home Decor,859.25,205,55,41,4.2413793,4.25,2461,0
23099,FRENCH CARRIAGE LANTERN,Lighting,858.9,132,54,46,6.584545,6.65,2462,0
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,Home Decor,856.5,150,25,23,10.6380005,12.75,2463,0
20774,GREEN FERN NOTEBOOK,Stationery,856.2,3428,76,68,1.6319277,1.65,2464,0
85129D,BEADED CRYSTAL HEART PINK SMALL,Home Decor,855.35,659,85,59,1.3430337,2.46,2465,0
21635,MADRAS NOTEBOOK LARGE ,Stationery,855.0,400,39,35,3.0952382,3.75,2466,0
21062,PARTY INVITES SPACEMAN,Home Decor,854.78,1034,120,102,0.8451613,0.85,2467,0
84985A,SET OF 72 GREEN PAPER DOILIES,Stationery,854.05005,589,119,95,1.45,1.45,2468,0
